review_id,user_id,rating,review_text,review_date,restaurant_id
161,449,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-30,1796
246,449,1,Quá thất vọng về chất lượng.,2024-06-16,424
174,450,1,"Dịch vụ quá kém, không đáng giá.",2024-07-09,407
699,450,1,"Dịch vụ quá kém, không đáng giá.",2024-07-25,299
380,450,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-29,240
939,450,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-02,975
336,450,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-26,723
170,451,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-30,918
445,451,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-25,112
696,451,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-08,1794
2,451,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-08,394
482,452,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-22,1816
681,452,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-01,1123
347,452,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-18,886
342,453,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-22,1041
361,453,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-22,491
517,453,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-01,1723
995,453,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-12,1592
724,453,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-22,994
181,454,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-09,782
757,454,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-20,1027
811,454,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-17,3
361,455,3,"Bình thường, không có gì nổi bật.",2024-07-19,1318
86,455,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-08,411
214,455,1,"Dịch vụ quá kém, không đáng giá.",2024-07-27,386
135,456,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-06,282
102,456,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-17,1657
130,456,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-10,793
144,457,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-31,368
638,458,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-25,797
108,458,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-03,426
895,458,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-09,1919
935,458,3,Không tệ nhưng cũng không quá tốt.,2024-07-28,1321
389,458,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-06,961
921,459,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-05,1383
638,460,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-09,362
518,460,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-13,1868
622,460,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-13,1026
702,460,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-19,1094
587,460,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-23,481
786,461,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-08,1504
984,461,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-15,664
150,462,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-15,1836
127,462,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-25,1493
165,462,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-23,1837
271,462,3,Không tệ nhưng cũng không quá tốt.,2024-07-04,1875
726,463,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-29,1143
212,464,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-06,177
78,464,1,"Không hài lòng chút nào, quá tệ!",2024-06-14,1414
452,465,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-02,1681
264,465,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-01,1603
70,465,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-02,1204
692,466,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-26,375
393,466,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-26,1253
602,466,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-08,1642
490,466,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-25,1168
245,466,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-07,277
665,467,1,Quá thất vọng về chất lượng.,2024-06-08,1961
235,467,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-29,1147
106,468,3,"Bình thường, không có gì nổi bật.",2024-07-07,1299
151,468,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-28,220
307,469,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-03,883
862,469,3,Không tệ nhưng cũng không quá tốt.,2024-07-25,1244
3,469,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-24,405
912,470,3,Không tệ nhưng cũng không quá tốt.,2024-06-14,802
338,470,1,"Dịch vụ quá kém, không đáng giá.",2024-06-22,1138
239,470,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-03,544
942,471,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-26,644
346,471,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-21,1378
256,472,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-15,1222
990,472,4,"Giá cả hợp lý, chất lượng tốt.",2024-06-27,1606
959,472,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-05,1440
528,472,2,"Dịch vụ không ổn định, khá chán.",2024-06-30,1344
795,472,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-09,46
231,473,1,"Không hài lòng chút nào, quá tệ!",2024-07-09,1832
704,473,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-14,397
168,473,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-15,1445
852,474,1,"Không hài lòng chút nào, quá tệ!",2024-07-17,1497
365,474,1,"Dịch vụ quá kém, không đáng giá.",2024-06-08,268
389,474,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-25,1640
16,474,1,"Dịch vụ quá kém, không đáng giá.",2024-07-15,1734
559,474,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-26,483
844,475,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-09,495
863,475,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-17,1108
21,475,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-26,195
232,475,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-09,87
81,476,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-20,388
518,476,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-27,1846
979,476,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-16,561
974,477,1,Quá thất vọng về chất lượng.,2024-06-13,1726
608,477,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-28,1666
849,477,3,Không tệ nhưng cũng không quá tốt.,2024-06-03,190
985,478,2,"Dịch vụ không ổn định, khá chán.",2024-06-07,1301
32,479,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-17,1288
461,479,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-30,356
204,479,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-24,1611
315,479,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-14,1775
935,480,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-31,1819
545,480,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-29,1193
492,480,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-05,652
94,480,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-06,1256
738,481,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-03,1544
642,482,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-25,1254
463,482,2,"Dịch vụ không ổn định, khá chán.",2024-07-11,1265
107,482,1,"Không hài lòng chút nào, quá tệ!",2024-07-15,1581
741,482,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-25,772
778,483,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-08,654
30,483,1,"Dịch vụ quá kém, không đáng giá.",2024-06-26,1329
108,483,3,"Bình thường, không có gì nổi bật.",2024-07-16,1724
129,484,1,"Không hài lòng chút nào, quá tệ!",2024-07-01,1662
590,484,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-08,812
523,484,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-01,822
844,484,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-27,990
706,485,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-16,134
424,485,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-28,223
397,485,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-03,1180
69,485,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-29,999
414,485,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-23,1328
522,486,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-23,62
827,486,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-13,176
427,487,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-19,881
38,487,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-12,1953
436,487,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-28,579
537,488,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-22,1864
556,488,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-21,61
889,488,1,"Dịch vụ quá kém, không đáng giá.",2024-06-14,1622
764,489,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-06,257
890,489,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-14,1042
773,489,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-25,1748
973,489,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-12,1465
194,489,2,"Dịch vụ không ổn định, khá chán.",2024-06-13,1419
832,490,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-19,442
188,491,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-05,569
641,491,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-12,1387
892,491,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-06,871
149,492,1,"Không hài lòng chút nào, quá tệ!",2024-07-26,1111
934,492,1,"Dịch vụ quá kém, không đáng giá.",2024-07-14,1848
636,492,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-16,1510
809,493,1,"Không hài lòng chút nào, quá tệ!",2024-07-09,951
326,493,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-30,1610
351,493,2,"Dịch vụ không ổn định, khá chán.",2024-07-31,636
303,494,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-25,752
802,494,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-26,1237
383,495,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-22,193
851,495,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-09,457
715,495,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-25,1638
113,496,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-26,1735
882,496,1,"Không hài lòng chút nào, quá tệ!",2024-07-25,694
853,496,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-08,1525
645,497,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-08,519
658,497,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-03,1500
509,497,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-26,828
782,497,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-22,1789
978,498,1,"Dịch vụ quá kém, không đáng giá.",2024-07-21,1615
97,498,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-14,1397
892,499,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-30,270
728,499,1,"Không hài lòng chút nào, quá tệ!",2024-06-19,186
764,499,4,"Giá cả hợp lý, chất lượng tốt.",2024-06-05,1608
867,499,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-13,862
714,499,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-27,1633
978,500,1,"Không hài lòng chút nào, quá tệ!",2024-06-26,1741
493,500,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-10,737
652,500,3,Không tệ nhưng cũng không quá tốt.,2024-06-02,183
796,500,1,Quá thất vọng về chất lượng.,2024-07-11,436
942,501,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-01,209
948,501,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-05,22
524,501,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-09,235
107,501,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-07,1296
563,501,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-30,1245
81,502,1,Quá thất vọng về chất lượng.,2024-07-24,37
623,502,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-11,642
827,502,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-04,1267
419,502,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-14,274
720,502,1,"Không hài lòng chút nào, quá tệ!",2024-06-27,1468
409,503,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-07,562
159,504,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-14,1270
760,504,1,Quá thất vọng về chất lượng.,2024-06-10,873
303,504,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-25,1879
238,505,1,Quá thất vọng về chất lượng.,2024-07-23,1218
882,505,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-02,334
105,505,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-10,265
145,505,2,"Dịch vụ không ổn định, khá chán.",2024-06-01,672
39,505,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-29,1731
537,506,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-15,901
588,507,1,Quá thất vọng về chất lượng.,2024-07-07,446
43,507,1,"Không hài lòng chút nào, quá tệ!",2024-06-08,389
563,508,1,"Không hài lòng chút nào, quá tệ!",2024-06-14,849
738,508,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-24,1421
357,508,1,"Không hài lòng chút nào, quá tệ!",2024-07-17,1478
45,508,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-14,1215
345,508,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-02,1698
187,509,3,Không tệ nhưng cũng không quá tốt.,2024-07-25,955
947,510,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-21,1155
343,510,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-08,1893
555,510,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-12,876
282,510,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-19,1751
112,511,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-15,1914
843,511,1,"Không hài lòng chút nào, quá tệ!",2024-06-04,390
858,511,1,Quá thất vọng về chất lượng.,2024-07-18,501
531,511,1,"Dịch vụ quá kém, không đáng giá.",2024-06-30,827
623,512,1,"Không hài lòng chút nào, quá tệ!",2024-07-29,915
614,512,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-24,1018
229,513,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-29,621
869,513,1,"Dịch vụ quá kém, không đáng giá.",2024-06-12,1873
158,513,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-29,311
205,513,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-09,583
57,514,2,"Dịch vụ không ổn định, khá chán.",2024-07-30,135
207,514,3,Không tệ nhưng cũng không quá tốt.,2024-07-22,1694
706,514,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-29,1780
142,515,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-07,512
165,516,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-07,1695
874,516,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-08,330
252,516,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-18,677
837,517,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-19,884
641,517,3,Không tệ nhưng cũng không quá tốt.,2024-07-28,1038
287,517,3,Không tệ nhưng cũng không quá tốt.,2024-06-23,1371
662,517,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-14,346
165,517,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-15,383
374,518,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-24,687
433,518,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-27,288
873,518,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-05,1390
88,518,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-17,698
760,519,1,"Không hài lòng chút nào, quá tệ!",2024-07-07,549
990,519,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-20,1028
330,519,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-31,1845
271,519,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-17,312
215,520,3,"Bình thường, không có gì nổi bật.",2024-06-19,1308
106,520,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-10,1483
692,521,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-17,376
747,521,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-06,798
462,522,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-22,1530
306,522,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-14,518
97,522,2,"Dịch vụ không ổn định, khá chán.",2024-06-19,1907
684,523,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-07,267
573,523,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-12,76
44,523,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-21,425
324,523,3,"Bình thường, không có gì nổi bật.",2024-07-26,90
876,524,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-26,1366
580,524,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-15,1407
740,525,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-05,221
200,525,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-20,913
562,525,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-13,587
983,525,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-13,785
572,526,2,"Dịch vụ không ổn định, khá chán.",2024-07-14,740
379,526,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-07,817
121,526,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-16,125
764,526,1,Quá thất vọng về chất lượng.,2024-07-16,970
296,527,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-27,980
18,527,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-06,138
453,527,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-13,1170
819,527,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-12,455
117,527,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-24,1882
512,528,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-24,532
920,528,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-02,464
299,529,1,"Dịch vụ quá kém, không đáng giá.",2024-07-11,21
331,530,3,"Bình thường, không có gì nổi bật.",2024-07-28,597
385,530,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-28,214
704,530,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-28,309
343,531,3,"Bình thường, không có gì nổi bật.",2024-06-18,950
402,532,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-29,746
712,532,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-22,842
449,532,3,Không tệ nhưng cũng không quá tốt.,2024-07-06,484
1,532,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-10,80
462,533,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-30,859
96,534,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-10,1755
119,534,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-18,181
580,535,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-12,108
25,535,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-24,1677
944,535,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-10,241
279,536,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-22,1335
670,536,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-27,224
14,536,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-23,59
319,537,1,"Dịch vụ quá kém, không đáng giá.",2024-07-18,917
469,537,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-04,1962
195,537,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-29,1512
951,538,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-07,117
883,538,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-24,877
147,538,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-03,1120
698,538,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-20,1918
237,538,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-03,319
634,539,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-22,665
217,540,1,"Dịch vụ quá kém, không đáng giá.",2024-06-14,1665
588,540,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-25,1965
520,541,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-18,635
880,541,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-26,321
118,542,3,"Bình thường, không có gì nổi bật.",2024-07-29,765
320,542,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-11,433
401,542,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-30,1888
308,543,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-18,861
399,543,2,"Dịch vụ không ổn định, khá chán.",2024-06-16,1413
968,543,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-11,1324
459,543,2,"Dịch vụ không ổn định, khá chán.",2024-07-01,284
911,544,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-16,1293
116,544,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-12,630
401,545,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-16,897
120,545,2,"Dịch vụ không ổn định, khá chán.",2024-06-30,1952
843,545,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-30,1079
219,546,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-08,1973
516,546,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-30,1823
696,546,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-13,244
683,546,2,"Dịch vụ không ổn định, khá chán.",2024-07-20,207
692,546,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-19,1876
73,547,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-04,1096
550,547,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-30,337
568,547,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-18,251
568,548,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-09,858
531,548,1,Quá thất vọng về chất lượng.,2024-06-25,1517
754,548,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-04,198
984,549,3,Không tệ nhưng cũng không quá tốt.,2024-06-06,924
512,549,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-31,1082
823,549,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-06,997
973,549,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-04,1217
132,549,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-20,1600
504,550,1,"Dịch vụ quá kém, không đáng giá.",2024-07-18,33
540,550,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-06,1715
268,551,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-14,1139
70,551,1,Quá thất vọng về chất lượng.,2024-07-22,1285
205,552,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-01,588
619,552,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-13,341
654,552,1,"Dịch vụ quá kém, không đáng giá.",2024-06-19,1092
27,553,3,"Bình thường, không có gì nổi bật.",2024-07-29,149
188,553,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-09,898
329,553,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-20,774
231,553,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-11,1031
19,554,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-13,832
61,554,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-02,1839
948,554,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-03,296
648,554,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-09,962
645,555,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-25,1025
619,555,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-27,1446
922,556,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-10,18
868,557,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-05,662
810,557,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-26,528
291,557,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-09,846
715,557,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-29,1009
844,558,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-14,741
490,558,1,"Không hài lòng chút nào, quá tệ!",2024-06-06,1362
614,558,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-26,521
506,559,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-10,1339
589,559,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-04,1424
767,559,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-13,1007
